beta,gamma,t,S,I,R,dS_dt,dI_dt,dR_dt
0.1697034397612326,0.25470148888883326,2.697452145445792,0.9909749214297789,0.002987550099527544,0.006037528470693438,-0.0008973661544269262,-0.001007109615863101,0.001904475770289786
0.1697034397612326,0.25470148888883326,2.8394233109955707,0.9909489587838749,0.002690410807166908,0.006360630408958241,-0.00018287266857042184,-0.001495506646988106,0.001678379315558698
0.1697034397612326,0.25470148888883326,2.9813944765453493,0.9909229961379706,0.0025629124560068587,0.006514091406022454,-0.00018287266857131002,-0.0008911715001122533,0.0010740441686828417
0.1697034397612326,0.25470148888883326,3.123365642095128,0.9908970334920664,0.0024373694940155455,0.006665597013917933,-0.00018287266857042184,-0.0008993388886412573,0.0010822115572118596
0.1697034397612326,0.25470148888883326,3.2653368076449065,0.9908710708461623,0.002307552075517575,0.006821377078320071,-0.00018287266856997775,-0.0006976433435616908,0.0008805160121322791
0.1697034397612326,0.25470148888883326,3.407307973194685,0.9908451082002582,0.00223927901676855,0.006915612782973259,-0.00018287266857086593,-0.00033977760235342006,0.000522650270924005
0.1697034397612326,0.25470148888883326,3.5492791387444633,0.9908191455543539,0.0022110748310499263,0.006969779614596048,-0.0001588639498861788,-0.0002685821394513496,0.00042744608933691433
0.1697034397612326,0.25470148888883326,3.691250304294242,0.9907999999999999,0.0021630171780010277,0.007036982821998973,-6.742761559985766e-05,-0.0005953666198678549,0.000662794235468122
0.1697034397612326,0.25470148888883326,3.8332214698440206,0.9907999999999999,0.0020420250451457836,0.007157974954854216,0.0,-0.0008522303270999138,0.0008522303270999121
0.1697034397612326,0.25470148888883326,3.975192635393799,0.9907999999999999,0.00192103291229054,0.00727896708770946,-4.6682087371241465e-05,-0.0006922194247017685,0.0007389015120729259
0.1697034397612326,0.25470148888883326,4.117163800943578,0.9907867449792912,0.0018454746480635691,0.00736778037264519,-9.571473861980095e-05,-0.0005021246733253925,0.0005978394119457442
0.1697034397612326,0.25470148888883326,4.259134966493356,0.9907728225339956,0.0017784584620439245,0.007448719003960523,-9.806530249845125e-05,-0.00046192682932025015,0.0005599921318186485
0.1697034397612326,0.25470148888883326,4.401106132043135,0.9907589000886998,0.0017143140673489502,0.007526785843951186,-9.806530249845125e-05,-0.00045181283429333776,0.0005498781367917413
0.1697034397612326,0.25470148888883326,4.543077297592913,0.9907449776434042,0.0016501696726539763,0.0076048526839418516,-9.806530249800716e-05,-0.00045181283429333776,0.0005498781367917448
0.1697034397612326,0.25470148888883326,4.685048463142691,0.9907310551981086,0.0015860252779590022,0.007682919523932514,-9.806530249889533e-05,-0.0005174008743227335,0.0006154661768211327
0.1697034397612326,0.25470148888883326,4.8270196286924705,0.9907171327528127,0.00150325766228583,0.007779609584901375,-9.806530249889533e-05,-0.0006383639177371791,0.0007364292202355766
0.1697034397612326,0.25470148888883326,4.968990794242249,0.9907032103075171,0.0014047667390668615,0.007892022953416034,-9.806530249800716e-05,-0.0006845845917692441,0.0007826498942676494
0.1697034397612326,0.25470148888883326,5.110961959792028,0.9906892878622214,0.0013088751174640321,0.008001837020314553,-9.806530249800716e-05,-0.0006183946468646855,0.0007164599493630838
0.1697034397612326,0.25470148888883326,5.252933125341806,0.9906753654169258,0.001229178321496615,0.00809545626157766,-9.806530249845125e-05,-0.0005626909781637456,0.0006607562806621448
0.1697034397612326,0.25470148888883326,5.394904290891584,0.99066144297163,0.0011491033294355286,0.008189453698934436,-9.806530249889533e-05,-0.0005640229250143776,0.0006620882275127846
0.1697034397612326,0.25470148888883326,5.536875456441363,0.9906475205263343,0.0010690283373744418,0.008283451136291213,-9.806530249800716e-05,-0.0004408273230530361,0.0005388926255514397
0.1697034397612326,0.25470148888883326,5.678846621991141,0.9906335980810386,0.0010239337917154717,0.008342468127245872,-9.806530249800716e-05,-0.0002966874851890364,0.00039475278768743086
0.1697034397612326,0.25470148888883326,5.82081778754092,0.9906196756357429,0.0009847862012218015,0.00839553816303523,-9.806530249800716e-05,-0.0002757432492863773,0.00037380855178477043
0.1697034397612326,0.25470148888883326,5.962788953090699,0.9906057531904473,0.0009456386107281314,0.00844860819882459,-6.92944784481675e-05,-0.00037284081400333624,0.0004421352924517362
0.1697034397612326,0.25470148888883326,6.104760118640477,0.9906,0.000878920911364638,0.00852107908863536,-2.0261827199163918e-05,-0.0005383192521474563,0.0005585810793466636
0.1697034397612326,0.25470148888883326,6.246731284190256,0.9906,0.0007927869873976123,0.008607213012602389,0.0,-0.0006067001255746179,0.0006067001255746253
0.1697034397612326,0.25470148888883326,6.388702449740034,0.9906,0.0007066530634305869,0.008693346936569413,0.0,-0.0006067001255746175,0.0006067001255746114
0.1697034397612326,0.25470148888883326,6.530673615289813,0.9906,0.0006205191394635613,0.008779480860536438,0.0,-0.0006459806830222139,0.0006459806830222126
0.1697034397612326,0.25470148888883326,6.672644780839591,0.9906,0.0005232318024479753,0.008876768197552025,0.0,-0.0009431328141395739,0.000943132814139578
0.1697034397612326,0.25470148888883326,6.81461594638937,0.9906,0.00035272380968028483,0.009047276190319715,0.0,-0.0018427396873927841,0.0018427396873927845
0.1697034397612326,0.25470148888883326,6.9565871119391485,0.9906,0.0,0.0094,0.0,-0.0024844749869762264,0.0024844749869762316
0.11617471795226059,0.2525963746345201,0.0,0.9949999999999999,0.005,0.0,-0.0007830533956867254,-0.0027962712175444416,0.00357932461323183
0.11617471795226059,0.2525963746345201,0.29859632884848525,0.9947661831307555,0.004165043679976546,0.0010687731892680488,-0.00044815309605628073,-0.0022156718444446824,0.0026638249405013196
0.11617471795226059,0.2525963746345201,0.5971926576969705,0.9947323662615108,0.0036768170426317312,0.0015908166958574573,-0.00026862620527201564,-0.0010952227015334024,0.0013638489068049826
0.11617471795226059,0.2525963746345201,0.8957889865454558,0.9946057615333022,0.003510984724077758,0.0018832537426200246,-0.000465142399594054,-0.00015079813788816676,0.000615940537481909
0.11617471795226059,0.2525963746345201,1.194385315393941,0.9944545866356899,0.003586761501890543,0.001958651862419579,-0.0007519958798742898,0.0004994873507498197,0.000252508529124661
0.11617471795226059,0.2525963746345201,1.4929816442424262,0.9941566751152229,0.003809274902558062,0.0020340499822191337,-0.001038967020468684,0.0005776523165563667,0.000461314703912084
0.11617471795226059,0.2525963746345201,1.7915779730909116,0.9938341231594767,0.003931731224039651,0.0022341456164835273,-0.0007866960336679885,-0.000237526097823286,0.0010242221314914778
0.11617471795226059,0.2525963746345201,2.090174301939397,0.9936868660200769,0.0036674260609265833,0.002645707918996585,-0.0004451344230289589,-0.0010271636680552624,0.001472298091084557
0.11617471795226059,0.2525963746345201,2.388770630787882,0.9935682921503556,0.0033183166232239603,0.00311339122642049,-0.00040697058309135947,-0.0009508249622888479,0.001357795545379909
0.11617471795226059,0.2525963746345201,2.687366959636367,0.9934438261759562,0.003099600374692685,0.0034565734493511207,-0.0008843691605178172,-0.00020869617877781847,0.0010930653392954284
